month,order_id,billing_city,customer_id,product_id,product_price,product_title,product_type,variant_id,variant_sku,variant_title,api_client_title,shipping_city,market_name,total_sales,discounts,orders,customers,net_quantity,ordered_item_quantity
2023-11,5511832928486,Charlotte,7625291301094,4612036624522,151.200,Jerusalem Prayer,Gift Collection,32492898451594,PCjerusB,Black,Online Store,Charlotte,United States,151.200,0.000,1,1,1,1
2023-11,5510020825318,Ashton Under Lyne,5223812202651,0,0.000,,,0,,,Online Store,Ashton Under Lyne,International,0.000,0.000,0,0,0,0
2023-11,5510020825318,Ashton Under Lyne,5223812202651,5280931414171,71.100,Small Things,Mini,34575591047323,MCsmallW,Wood,Online Store,Ashton Under Lyne,International,71.100,0.000,1,1,1,1
2023-11,5491751551206,Devine,4309641691291,5280932626587,71.100,Daydreams,Mini,34575601729691,MCdaydrB,Black,Online Store,Devine,United States,71.100,0.000,1,1,1,1
2023-11,5491751551206,Devine,4309641691291,0,0.000,,,0,,,Online Store,Devine,United States,0.000,0.000,0,0,0,0
2023-11,5524286079206,Samborondon,7649082048742,0,0.000,,,0,,,Online Store,Samborondon,International,0.000,0.000,0,0,0,0
2023-11,5524286079206,Samborondon,7649082048742,5906123686043,71.100,Tree of Purple Hearts,Mini,37053196927131,MCtophB,Black,Online Store,Samborondon,International,71.100,0.000,1,1,1,1
2023-11,5487854682342,"Cypress, Ca",6077184278758,0,0.000,,,0,,,Online Store,Valencia,United States,15.000,0.000,0,0,0,0
2023-11,5487854682342,"Cypress, Ca",6077184278758,6179810823,151.200,Moonlight Dance,Gift Collection,32493353861258,PCmoonlB,Black,Online Store,Valencia,United States,151.200,0.000,1,1,1,1
2023-11,5506305687782,Scottsdale,7603400704230,4826666696842,71.100,Rendezvous,Mini,33259855544458,MCrendeB,Black,Online Store,Scottsdale,United States,71.100,0.000,1,1,1,1
2023-11,5506305687782,Scottsdale,7603400704230,0,0.000,,,0,,,Online Store,Scottsdale,United States,0.000,0.000,0,0,0,0
2023-11,5515417747686,Liverpool,7633050665190,6160174791,151.200,Fiddler on the Roof,Gift Collection,32493186154634,PCfiddlB,Black,Online Store,Liverpool,United States,151.200,0.000,1,1,1,1
2023-11,5515417747686,Liverpool,7633050665190,0,0.000,,,0,,,Online Store,Liverpool,United States,15.000,0.000,0,0,0,0
2023-11,5503351488742,Dix Hills,7591508508902,5280927514779,71.100,Water Yourself,Mini,34575556771995,MCwateLB,Black,Online Store,Dix Hills,United States,71.100,0.000,1,1,1,1
2023-11,5503351488742,Dix Hills,7591508508902,4826452033674,71.100,Western Wall,Mini,33259238523018,MCwesteB,Black,Online Store,Dix Hills,United States,71.100,0.000,1,1,1,1
2023-11,5503351488742,Dix Hills,7591508508902,4605169074314,151.200,Herod's Mountain,Gift Collection,32493231603850,PCherodB,Black,Online Store,Dix Hills,United States,151.200,0.000,1,1,1,1
2023-11,5503351488742,Dix Hills,7591508508902,4826638155914,71.100,Dove,Mini,33259773198474,MCdoveB,Black,Online Store,Dix Hills,United States,71.100,0.000,1,1,1,1
2023-11,5503351488742,Dix Hills,7591508508902,0,0.000,,,0,,,Online Store,Dix Hills,United States,0.000,0.000,0,0,0,0
2023-11,5483867275494,Greifswald,7550204149990,0,0.000,,,0,,,Online Store,Greifswald,International,0.000,0.000,0,0,0,0
2023-11,5483867275494,Greifswald,7550204149990,6203252359,151.200,Happy Anniversary,Gift Collection,32493224788106,PChanniC,Cream,Online Store,Greifswald,International,151.200,0.000,1,1,1,1
2023-11,5514756849894,Champaign,6790182437094,0,0.000,,,0,,,Online Store,Champaign,United States,0.000,0.000,0,0,0,0
2023-11,5514756849894,Champaign,6790182437094,4612036624522,151.200,Jerusalem Prayer,Gift Collection,32492898484362,PCjerusC,Cream,Online Store,Champaign,United States,151.200,0.000,1,1,1,1
2023-11,5477163008230,Las Vegas,7542944268518,0,0.000,,,0,,,Online Store,Key West,United States,0.000,0.000,0,0,0,0
2023-11,5479276347622,Houston,3371911741578,6306615303,151.200,Tree of Life,Gift Collection,32493347307658,PCtreeoB,Black,Online Store,Houston,United States,151.200,0.000,1,1,1,1
2023-11,5479276347622,Houston,3371911741578,0,0.000,,,0,,,Online Store,Houston,United States,0.000,0.000,0,0,0,0
2023-11,5477981913318,Gilford,5573945131163,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Boston,United States,10.000,0.000,1,1,1,1
2023-11,5477981913318,Gilford,5573945131163,4973512523914,71.100,Medical Superhero F,Mini,39607074029723,MCmsfDB,Black / Darker,Online Store,Boston,United States,71.100,0.000,1,1,1,1
2023-11,5477981913318,Gilford,5573945131163,0,0.000,,,0,,,Online Store,Boston,United States,0.000,0.000,0,0,0,0
2023-11,5511895154918,Alfreton,6044461367526,5280920141979,71.100,Home,Mini,34575525183643,MChomeB,Black,Online Store,Alfreton,International,71.100,0.000,1,1,1,1
2023-11,5511895154918,Alfreton,6044461367526,0,0.000,,,0,,,Online Store,Alfreton,International,0.000,0.000,0,0,0,0
2023-11,5511895154918,Alfreton,6044461367526,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Alfreton,International,10.000,0.000,1,1,1,1
2023-11,5520829677798,Coventry,5069226639515,0,0.000,,,0,,,Online Store,Brighton,International,0.000,0.000,0,0,0,0
2023-11,5520829677798,Coventry,5069226639515,4826366673034,71.100,Together,Mini,33258994958474,MCtogetC,Cream,Online Store,Brighton,International,71.100,0.000,1,1,1,1
2023-11,5497364414694,Amherst,7565623296230,5906123686043,71.100,Tree of Purple Hearts,Mini,37053196992667,MCtophW,Wood,Online Store,Chicago,United States,71.100,0.000,1,1,1,1
2023-11,5497364414694,Amherst,7565623296230,0,0.000,,,0,,,Online Store,Chicago,United States,15.000,0.000,0,0,0,0
2023-11,5500127969510,Omaha,7109479334118,4796659433610,71.100,Love,Mini,33210380681354,MCahavaB,Black / English,Online Store,Omaha,United States,71.100,0.000,1,1,1,1
2023-11,5500127969510,Omaha,7109479334118,0,0.000,,,0,,,Online Store,Omaha,United States,0.000,0.000,0,0,0,0
2023-11,5500127969510,Omaha,7109479334118,5906079547547,71.100,Tree of Orange Hearts,Mini,37053058220187,MCtoohB,Black,Online Store,Omaha,United States,71.100,0.000,1,1,1,1
2023-11,5510549569766,Marco Island,7546908704998,5280931414171,71.100,Small Things,Mini,34575591047323,MCsmallW,Wood,Online Store,Marco Island,United States,71.100,0.000,1,1,1,1
2023-11,5510549569766,Marco Island,7546908704998,0,0.000,,,0,,,Online Store,Marco Island,United States,0.000,0.000,0,0,0,0
2023-11,5479585153254,Ilford,7545955680486,8145538744550,71.100,Jaffa,Mini,43661784678630,,Black,Online Store,Ilford,International,71.100,0.000,1,1,1,1
2023-11,5479585153254,Ilford,7545955680486,0,0.000,,,0,,,Online Store,Ilford,International,0.000,0.000,0,0,0,0
2023-11,5487703818470,Denver,7524697374950,6129484398747,151.200,Wildflowers,Gift Collection,37806903853211,PCwildfB,Black,Online Store,Denver,United States,151.200,0.000,1,1,1,1
2023-11,5487703818470,Denver,7524697374950,7941422907622,151.200,Italian Pastel,Gift Collection,43270753026278,,Black,Online Store,Denver,United States,151.200,0.000,1,1,1,1
2023-11,5487703818470,Denver,7524697374950,8226437955814,424.000,Your favorite Petite 4x larger,,43800461508838,,,Online Store,Denver,United States,848.000,0.000,1,1,2,2
2023-11,5487703818470,Denver,7524697374950,0,0.000,,,0,,,Online Store,Denver,United States,0.000,0.000,0,0,0,0
2023-11,5513236906214,Waltham,7627373576422,6160174791,151.200,Fiddler on the Roof,Gift Collection,32493186154634,PCfiddlB,Black,Online Store,Waltham,United States,151.200,0.000,1,1,1,1
2023-11,5513236906214,Waltham,7627373576422,0,0.000,,,0,,,Online Store,Waltham,United States,15.000,0.000,0,0,0,0
2023-11,5478030278886,Livingston,7543730372838,6160174791,151.200,Fiddler on the Roof,Gift Collection,32493186154634,PCfiddlB,Black,Online Store,Livingston,United States,151.200,0.000,1,1,1,1
2023-11,5478030278886,Livingston,7543730372838,4600669896842,151.200,Kotel,Gift Collection,32493256441994,PCkotelB,Black,Online Store,Livingston,United States,151.200,0.000,1,1,1,1
2023-11,5478030278886,Livingston,7543730372838,0,0.000,,,0,,,Online Store,Livingston,United States,0.000,0.000,0,0,0,0
2023-11,5478030278886,Livingston,7543730372838,7340697977062,151.200,Rachel's Tomb,Gift Collection,41885021733094,PCracheB,Black,Online Store,Livingston,United States,151.200,0.000,1,1,1,1
2023-11,5491809747174,University Place,4468801011867,0,0.000,,,0,,,Online Store,University Place,United States,0.000,0.000,0,0,0,0
2023-11,5491809747174,University Place,4468801011867,1474305327156,424.000,Dancing Cranes,Classique,41153161527451,CCdanciB,,Online Store,University Place,United States,424.000,0.000,1,1,1,1
2023-11,5496651841766,Toronto,7564467241190,0,0.000,,,0,,,Online Store,Toronto,International,0.000,0.000,0,0,0,0
2023-11,5496651841766,Toronto,7564467241190,6160174791,151.200,Fiddler on the Roof,Gift Collection,32493186154634,PCfiddlB,Black,Online Store,Toronto,International,151.200,0.000,1,1,1,1
2023-11,5522124964070,Buffalo Grove,7478933913830,0,0.000,,,0,,,Online Store,Modiin,International,0.000,0.000,0,0,0,0
2023-11,5522124964070,Buffalo Grove,7478933913830,4612036624522,151.200,Jerusalem Prayer,Gift Collection,32492898451594,PCjerusB,Black,Online Store,Modiin,International,151.200,0.000,1,1,1,1
2023-11,5489180279014,Karlsruhe,7556331503846,0,0.000,,,0,,,Online Store,Karlsruhe,International,0.000,0.000,0,0,0,0
2023-11,5489180279014,Karlsruhe,7556331503846,4826652835978,71.100,Wonder,Mini,33259816648842,MCwondeB,Black,Online Store,Karlsruhe,International,63.990,-7.110,1,1,1,1
2023-11,5491096158438,"Rochester, Kent",5825921712358,0,0.000,,,0,,,Online Store,"Rochester, Kent",International,0.000,0.000,0,0,0,0
2023-11,5491096158438,"Rochester, Kent",5825921712358,4826366673034,71.100,Together,Mini,33258994925706,MCtogetB,Black,Online Store,"Rochester, Kent",International,71.100,0.000,1,1,1,1
2023-11,5496357388518,Mercer Island,7564094111974,4826452033674,71.100,Western Wall,Mini,33259238523018,MCwesteB,Black,Online Store,Mercer Island,United States,71.100,0.000,1,1,1,1
2023-11,5496357388518,Mercer Island,7564094111974,4816345923722,71.100,Cat,Mini,33233301373066,MCcatB,Black,Online Store,Mercer Island,United States,71.100,0.000,1,1,1,1
2023-11,5496357388518,Mercer Island,7564094111974,5906123686043,71.100,Tree of Purple Hearts,Mini,37053196927131,MCtophB,Black,Online Store,Mercer Island,United States,71.100,0.000,1,1,1,1
2023-11,5496357388518,Mercer Island,7564094111974,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Mercer Island,United States,20.000,0.000,1,1,2,2
2023-11,5496357388518,Mercer Island,7564094111974,7766198321382,151.200,Birthday Celebration,Gift Collection,42873256444134,,Black,Online Store,Mercer Island,United States,151.200,0.000,1,1,1,1
2023-11,5496357388518,Mercer Island,7564094111974,0,0.000,,,0,,,Online Store,Mercer Island,United States,15.000,0.000,0,0,0,0
2023-11,5496357388518,Mercer Island,7564094111974,4816366928010,71.100,Friendship,Mini,33233371463818,MCfrienB,Black,Online Store,Mercer Island,United States,71.100,0.000,1,1,1,1
2023-11,5485070418150,Baltimore,7551477940454,0,0.000,,,0,,,Online Store,Baltimore,United States,0.000,0.000,0,0,0,0
2023-11,5485070418150,Baltimore,7551477940454,4826470842506,71.100,Mazal,Mini,33259296129162,MCmazalB,Black,Online Store,Baltimore,United States,71.100,0.000,1,1,1,1
2023-11,5491907887334,Somerset,5032204828827,5280920141979,71.100,Home,Mini,34575525183643,MChomeB,Black,Online Store,Somerset,United States,142.200,0.000,1,1,2,2
2023-11,5491907887334,Somerset,5032204828827,0,0.000,,,0,,,Online Store,Somerset,United States,0.000,0.000,0,0,0,0
2023-11,5479904968934,Highlands Ranch,3675638595739,4826638155914,71.100,Dove,Mini,33259773264010,MCdoveW,Wood,Online Store,Highlands Ranch,United States,142.200,0.000,1,1,2,2
2023-11,5479904968934,Highlands Ranch,3675638595739,0,0.000,,,0,,,Online Store,Highlands Ranch,United States,0.000,0.000,0,0,0,0
2023-11,5479904968934,Highlands Ranch,3675638595739,7030036299931,424.000,Wings,Classique,41153213431963,CCwingsB,,Online Store,Highlands Ranch,United States,424.000,0.000,1,1,1,1
2023-11,5479904968934,Highlands Ranch,3675638595739,8151177986278,151.200,Mesorah,Gift Collection,43671957536998,,Black,Online Store,Highlands Ranch,United States,151.200,0.000,1,1,1,1
2023-11,5479904968934,Highlands Ranch,3675638595739,5755818934427,151.200,Feathers,Gift Collection,36586571202715,PCfeathC,Cream,Online Store,Highlands Ranch,United States,151.200,0.000,1,1,1,1
2023-11,5523013140710,Amarillo,7647441813734,0,0.000,,,0,,,Online Store,Amarillo,United States,0.000,0.000,0,0,0,0
2023-11,5523013140710,Amarillo,7647441813734,4600669896842,151.200,Kotel,Gift Collection,32493256441994,PCkotelB,Black,Online Store,Amarillo,United States,151.200,0.000,1,1,1,1
2023-11,5511078445286,Issaquah,7622294601958,7543722442982,151.200,Giraffe Heart,Gift Collection,42287338324198,PCGiraffB,Black,Online Store,Issaquah,United States,151.200,0.000,1,1,1,1
2023-11,5511078445286,Issaquah,7622294601958,0,0.000,,,0,,,Online Store,Issaquah,United States,0.000,0.000,0,0,0,0
2023-11,5502261592294,Valencia,7586795127014,6306615303,151.200,Tree of Life,Gift Collection,32493347307658,PCtreeoB,Black,Online Store,Valencia,United States,151.200,0.000,1,1,1,1
2023-11,5502261592294,Valencia,7586795127014,0,0.000,,,0,,,Online Store,Valencia,United States,0.000,0.000,0,0,0,0
2023-11,5490207457510,Kamloops,7557391319270,7941422907622,151.200,Italian Pastel,Gift Collection,43270753026278,,Black,Online Store,Kamloops,International,151.200,0.000,1,1,1,1
2023-11,5490207457510,Kamloops,7557391319270,0,0.000,,,0,,,Online Store,Kamloops,International,0.000,0.000,0,0,0,0
2023-11,5503973753062,Greenfield,7593193636070,0,0.000,,,0,,,Online Store,Greenfield,United States,0.000,0.000,0,0,0,0
2023-11,5503973753062,Greenfield,7593193636070,6306419079,151.200,Cranes in Winter,Gift Collection,32493198704778,PCcraneB,Black,Online Store,Greenfield,United States,151.200,0.000,1,1,1,1
2023-11,5491983941862,Prestwick,5078661824667,0,0.000,,,0,,,Online Store,Prestwick,International,0.000,0.000,0,0,0,0
2023-11,5491983941862,Prestwick,5078661824667,6306570567,151.200,Balloon Over Paris Bridge,Gift Collection,32493118914698,PCballoB,Black,Online Store,Prestwick,International,151.200,0.000,1,1,1,1
2023-11,5525032796390,Meridian,6063059402982,4826526285962,71.100,Beginnings,Mini,33259441094794,MCbeginB,Black,Online Store,Meridian,United States,71.100,0.000,1,1,1,1
2023-11,5525032796390,Meridian,6063059402982,0,0.000,,,0,,,Online Store,Meridian,United States,0.000,0.000,0,0,0,0
2023-11,5480664596710,Assen,7547016282342,0,0.000,,,0,,,Online Store,Assen,International,0.000,0.000,0,0,0,0
2023-11,5480664596710,Assen,7547016282342,6306615303,151.200,Tree of Life,Gift Collection,32493347307658,PCtreeoB,Black,Online Store,Assen,International,151.200,0.000,1,1,1,1
2023-11,5505475805414,Newton,7599034630374,0,0.000,,,0,,,Online Store,Newton,United States,0.000,0.000,0,0,0,0
2023-11,5505475805414,Newton,7599034630374,4826638155914,71.100,Dove,Mini,33259773198474,MCdoveB,Black,Online Store,Newton,United States,71.100,0.000,1,1,1,1
2023-11,5505011319014,Rockford,7597534445798,8151177986278,151.200,Mesorah,Gift Collection,43671957536998,,Black,Online Store,Rockford,United States,151.200,0.000,1,1,1,1
2023-11,5505011319014,Rockford,7597534445798,0,0.000,,,0,,,Online Store,Rockford,United States,0.000,0.000,0,0,0,0
2023-11,5477777015014,Port Charlotte,4566122922139,0,0.000,,,0,,,Online Store,Port Charlotte,United States,0.000,0.000,0,0,0,0
2023-11,5477777015014,Port Charlotte,4566122922139,6202345927,151.200,Shalom,Gift Collection,32493286621322,PCshaloB,Black,Online Store,Port Charlotte,United States,151.200,0.000,1,1,1,1
2023-11,5501224583398,Strausberg,7496622375142,0,0.000,,,0,,,Online Store,Strausberg,International,0.000,0.000,0,0,0,0
2023-11,5501224583398,Strausberg,7496622375142,5280927514779,71.100,Water Yourself,Mini,34575556804763,MCwateLC,Cream,Online Store,Strausberg,International,71.100,0.000,1,1,1,1
2023-11,5513878208742,Armada,6060556615910,0,0.000,,,0,,,Online Store,Armada,United States,0.000,0.000,0,0,0,0
2023-11,5513878208742,Armada,6060556615910,6179810823,151.200,Moonlight Dance,Gift Collection,32493353861258,PCmoonlB,Black,Online Store,Armada,United States,151.200,0.000,1,1,1,1
2023-11,5516682494182,North York,7636011778278,8226437955814,424.000,Your favorite Petite 4x larger,,43800461508838,,,Online Store,North York,International,424.000,0.000,1,1,1,1
2023-11,5516682494182,North York,7636011778278,0,0.000,,,0,,,Online Store,North York,International,0.000,0.000,0,0,0,0
2023-11,5496663277798,Depew,5223907229851,0,0.000,,,0,,,Online Store,Depew,United States,0.000,0.000,0,0,0,0
2023-11,5496663277798,Depew,5223907229851,6306419079,151.200,Cranes in Winter,Gift Collection,32493198704778,PCcraneB,Black,Online Store,Depew,United States,151.200,0.000,1,1,1,1
2023-11,5507403022566,Virginia Beach,7604260503782,0,0.000,,,0,,,Online Store,Virginia Beach,United States,0.000,0.000,0,0,0,0
2023-11,5507403022566,Virginia Beach,7604260503782,404862107685,22000.000,Nature is a Temple,Grand,4914791514149,,,Online Store,Virginia Beach,United States,13200.000,-8800.000,1,1,1,1
2023-11,5498380910822,Surabaya,7572580499686,7030027649179,424.000,Limitless,Classique,41157664702619,CClimitB,,Online Store,Surabaya,International,424.000,0.000,1,1,1,1
2023-11,5498380910822,Surabaya,7572580499686,0,0.000,,,0,,,Online Store,Surabaya,International,0.000,0.000,0,0,0,0
2023-11,5501355917542,Ma On Shan,3282782781578,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Ma On Shan,International,10.000,0.000,1,1,1,1
2023-11,5501355917542,Ma On Shan,3282782781578,0,0.000,,,0,,,Online Store,Ma On Shan,International,0.000,0.000,0,0,0,0
2023-11,5501355917542,Ma On Shan,3282782781578,5280927514779,71.100,Water Yourself,Mini,34575556771995,MCwateLB,Black,Online Store,Ma On Shan,International,71.100,0.000,1,1,1,1
2023-11,5519547564262,Great Neck,7642606436582,4612036624522,151.200,Jerusalem Prayer,Gift Collection,32492898484362,PCjerusC,Cream,Online Store,Great Neck,United States,136.080,-15.120,1,1,1,1
2023-11,5519547564262,Great Neck,7642606436582,0,0.000,,,0,,,Online Store,Great Neck,United States,15.000,0.000,0,0,0,0
2023-11,5523796295910,Potomac,7648425050342,4826452033674,71.100,Western Wall,Mini,33259238523018,MCwesteB,Black,Online Store,New York,United States,71.100,0.000,1,1,1,1
2023-11,5523796295910,Potomac,7648425050342,0,0.000,,,0,,,Online Store,New York,United States,0.000,0.000,0,0,0,0
2023-11,5523467501798,Boerne,5112442126491,6756399579291,151.200,Seaside Serenade,Gift Collection,39954439274651,PCseasiB,Black,Online Store,Boerne,United States,151.200,0.000,1,1,1,1
2023-11,5523467501798,Boerne,5112442126491,0,0.000,,,0,,,Online Store,Boerne,United States,0.000,0.000,0,0,0,0
2023-11,5526205595878,Bremen,7651415556326,8226437955814,430.000,Your favorite Petite 4x larger,,43800461508838,,,Online Store,Bremen,International,430.000,0.000,1,1,1,1
2023-11,5526205595878,Bremen,7651415556326,0,0.000,,,0,,,Online Store,Bremen,International,0.000,0.000,0,0,0,0
2023-11,5490392465638,Owens Cross Roads,5090905653403,4826452033674,71.100,Western Wall,Mini,33259238523018,MCwesteB,Black,Online Store,Owens Cross Roads,United States,71.100,0.000,1,1,1,1
2023-11,5490392465638,Owens Cross Roads,5090905653403,0,0.000,,,0,,,Online Store,Owens Cross Roads,United States,0.000,0.000,0,0,0,0
2023-11,5478186647782,Astoria,4528501457051,6306419079,151.200,Cranes in Winter,Gift Collection,32493198704778,PCcraneB,Black,Online Store,Astoria,United States,151.200,0.000,1,1,1,1
2023-11,5478186647782,Astoria,4528501457051,0,0.000,,,0,,,Online Store,Astoria,United States,0.000,0.000,0,0,0,0
2023-11,5522605015270,Macungie,6047410094310,6179810823,151.200,Moonlight Dance,Gift Collection,32493353894026,PCmoonlC,Cream,Online Store,Macungie,United States,151.200,0.000,1,1,1,1
2023-11,5522605015270,Macungie,6047410094310,0,0.000,,,0,,,Online Store,Macungie,United States,0.000,0.000,0,0,0,0
2023-11,5522605015270,Macungie,6047410094310,4826582417546,71.100,Red Riding Hood,Mini,33259588911242,MCrrhC,Cream,Online Store,Macungie,United States,71.100,0.000,1,1,1,1
2023-11,5509218369766,Mequon,7613713678566,0,0.000,,,0,,,Online Store,Bayside,United States,0.000,0.000,0,0,0,0
2023-11,5509218369766,Mequon,7613713678566,4612036624522,151.200,Jerusalem Prayer,Gift Collection,32492898451594,PCjerusB,Black,Online Store,Bayside,United States,136.080,-15.120,1,1,1,1
2023-11,5525905965286,Spring Valley,6568813068518,8226437955814,430.000,Your favorite Petite 4x larger,,43800461508838,,,Online Store,Spring Valley,United States,404.800,-25.200,1,1,1,1
2023-11,5525905965286,Spring Valley,6568813068518,0,0.000,,,0,,,Online Store,Spring Valley,United States,0.000,0.000,0,0,0,0
2023-11,5496106156262,Springfield,7563640275174,0,0.000,,,0,,,Online Store,Springfield,United States,0.000,0.000,0,0,0,0
2023-11,5496106156262,Springfield,7563640275174,6306615303,151.200,Tree of Life,Gift Collection,32493347307658,PCtreeoB,Black,Online Store,Springfield,United States,151.200,0.000,1,1,1,1
2023-11,5478389874918,Holden,4355221848219,6203257287,151.200,Time Flies,Gift Collection,33585565630602,PCtimefB,Black,Online Store,Holden,United States,151.200,0.000,1,1,1,1
2023-11,5478389874918,Holden,4355221848219,0,0.000,,,0,,,Online Store,Holden,United States,0.000,0.000,0,0,0,0
2023-11,5526018031846,Sunset Beach,7651194110182,4826622394506,71.100,Sailing,Mini,33259725815946,MCsailiB,Black,Online Store,Sunset Beach,United States,71.100,0.000,1,1,1,1
2023-11,5526018031846,Sunset Beach,7651194110182,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Sunset Beach,United States,10.000,0.000,1,1,1,1
2023-11,5526018031846,Sunset Beach,7651194110182,0,0.000,,,0,,,Online Store,Sunset Beach,United States,0.000,0.000,0,0,0,0
2023-11,5485623476454,Auckland,7542805627110,6179810823,151.200,Moonlight Dance,Gift Collection,32493353861258,PCmoonlB,Black,Online Store,Auckland,International,151.200,0.000,1,1,1,1
2023-11,5485623476454,Auckland,7542805627110,0,0.000,,,0,,,Online Store,Auckland,International,15.000,0.000,0,0,0,0
2023-11,5520856219878,Coventry,5069226639515,4826366673034,71.100,Together,Mini,33258994958474,MCtogetC,Cream,Online Store,London,International,71.100,0.000,1,1,1,1
2023-11,5520856219878,Coventry,5069226639515,0,0.000,,,0,,,Online Store,London,International,0.000,0.000,0,0,0,0
2023-11,5497200148710,Metairie,7565020463334,4600669896842,151.200,Kotel,Gift Collection,32493256474762,PCkotelC,Cream,Online Store,Los Angeles,United States,151.200,0.000,1,1,1,1
2023-11,5497200148710,Metairie,7565020463334,0,0.000,,,0,,,Online Store,Los Angeles,United States,0.000,0.000,0,0,0,0
2023-11,5483613913318,Ramat Gan,7549977034982,6306703239,151.200,Here's to you!,Gift Collection,32493142212746,PCheresB,Black,Online Store,Ramat Gan,International,151.200,0.000,1,1,1,1
2023-11,5483613913318,Ramat Gan,7549977034982,0,0.000,,,0,,,Online Store,Ramat Gan,International,0.000,0.000,0,0,0,0
2023-11,5495798923494,Vancouver,7497331605734,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Vancouver,International,20.000,0.000,1,1,2,2
2023-11,5495798923494,Vancouver,7497331605734,5280931414171,71.100,Small Things,Mini,34575591014555,MCsmallC,Cream,Online Store,Vancouver,International,71.100,0.000,1,1,1,1
2023-11,5495798923494,Vancouver,7497331605734,4816345923722,71.100,Cat,Mini,33233301373066,MCcatB,Black,Online Store,Vancouver,International,71.100,0.000,1,1,1,1
2023-11,5495798923494,Vancouver,7497331605734,0,0.000,,,0,,,Online Store,Vancouver,International,0.000,0.000,0,0,0,0
2023-11,5480538669286,Austin,7546908704998,5280927514779,71.100,Water Yourself,Mini,34575556837531,MCwateLW,Wood,Online Store,Austin,United States,71.100,0.000,1,1,1,1
2023-11,5480538669286,Austin,7546908704998,0,0.000,,,0,,,Online Store,Austin,United States,0.000,0.000,0,0,0,0
2023-11,5523377488102,Hurricane,6577369748,0,0.000,,,0,,,Online Store,Hurricane,United States,0.000,0.000,0,0,0,0
2023-11,5523377488102,Hurricane,6577369748,5280925122715,71.100,Boots,Mini,34575547072667,MCbootsB,Black,Online Store,Hurricane,United States,71.100,0.000,1,1,1,1
2023-11,5523377488102,Hurricane,6577369748,7941422907622,151.200,Italian Pastel,Gift Collection,43270753026278,,Black,Online Store,Hurricane,United States,151.200,0.000,1,1,1,1
2023-11,5523377488102,Hurricane,6577369748,5280932626587,71.100,Daydreams,Mini,34575601729691,MCdaydrB,Black,Online Store,Hurricane,United States,71.100,0.000,1,1,1,1
2023-11,5523377488102,Hurricane,6577369748,6306514567,151.200,Venice Autumn,Gift Collection,32493351075978,PCvenicB,Black,Online Store,Hurricane,United States,151.200,0.000,1,1,1,1
2023-11,5477756371174,Metairie,7543484907750,4600669896842,151.200,Kotel,Gift Collection,32493256441994,PCkotelB,Black,Online Store,Metairie,United States,151.200,0.000,1,1,1,1
2023-11,5477756371174,Metairie,7543484907750,0,0.000,,,0,,,Online Store,Metairie,United States,15.000,0.000,0,0,0,0
2023-11,5509103681766,Newington,4328998240411,0,0.000,,,0,,,Online Store,Newington,United States,0.000,0.000,0,0,0,0
2023-11,5509103681766,Newington,4328998240411,4612049404042,151.200,Open Birdcage,Gift Collection,32492984336522,PCopenbB,Black,Online Store,Newington,United States,151.200,0.000,1,1,1,1
2023-11,5509103681766,Newington,4328998240411,6306703239,151.200,Here's to you!,Gift Collection,32493142212746,PCheresB,Black,Online Store,Newington,United States,151.200,0.000,1,1,1,1
2023-11,5490257461478,Lindenhurst,6186493018342,5280920141979,71.100,Home,Mini,34575525183643,MChomeB,Black,Online Store,Lindenhurst,United States,71.100,0.000,1,1,1,1
2023-11,5490257461478,Lindenhurst,6186493018342,0,0.000,,,0,,,Online Store,Lindenhurst,United States,0.000,0.000,0,0,0,0
2023-11,5511441449190,Topeka,4329861283995,0,0.000,,,0,,,Online Store,Topeka,United States,0.000,0.000,0,0,0,0
2023-11,5511441449190,Topeka,4329861283995,5280927514779,71.100,Water Yourself,Mini,34575556771995,MCwateLB,Black,Online Store,Topeka,United States,71.100,0.000,1,1,1,1
2023-11,5524244267238,Beaumont,4277344010395,4605089349770,151.200,Child on Beach,Gift Collection,32493160038538,PCchildB,Black,Online Store,Beaumont,United States,151.200,0.000,1,1,1,1
2023-11,5524244267238,Beaumont,4277344010395,0,0.000,,,0,,,Online Store,Beaumont,United States,15.000,0.000,0,0,0,0
2023-11,5524244267238,Beaumont,4277344010395,7766198321382,151.200,Birthday Celebration,Gift Collection,42873256444134,,Black,Online Store,Beaumont,United States,151.200,0.000,1,1,1,1
2023-11,5495896277222,Sint Nicolaasga,7563346510054,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Sint Nicolaasga,International,20.000,0.000,1,1,2,2
2023-11,5495896277222,Sint Nicolaasga,7563346510054,4826452033674,71.100,Western Wall,Mini,33259238588554,MCwesteW,Wood,Online Store,Sint Nicolaasga,International,71.100,0.000,1,1,1,1
